atmospheric_temp,soil_temp,humidity,rainfall,previous_soil_moisture,soil_moisture,future_soil_moisture,x,y
11.1,13.0,94.0,0.0,0.057,0.056,0.056,0,0
15.7,14.1,82.0,0.0,0.416,0.416,0.416,0,1
15.7,16.8,73.0,0.0,0.079,0.079,0.079,0,1
12.3,13.6,98.0,0.0,0.118,0.119,0.12,1,1
15.3,17.4,97.0,0.0,0.136,0.136,0.136,0,0
15.6,17.7,88.0,0.0,0.122,0.122,0.122,1,1
12.2,9.9,34.0,0.0,0.413,0.413,0.414,1,1
8.5,9.4,84.0,0.0,0.361,0.362,0.362,1,1
16.2,17.3,94.0,0.0,0.108,0.108,0.108,1,0
17.2,21.9,77.0,0.0,0.059,0.059,0.059,0,1
17.0,15.8,79.0,0.0,0.34,0.34,0.34,1,1
17.4,12.9,50.0,0.0,0.378,0.378,0.379,1,0
11.3,12.2,88.0,0.0,0.06,0.06,0.06,0,1
14.1,20.1,90.0,0.0,0.063,0.062,0.062,0,1
12.1,13.4,98.0,0.0,0.122,0.122,0.122,0,1
14.3,16.8,89.0,0.0,0.062,0.062,0.062,1,0
16.8,11.9,73.0,0.0,0.23,0.23,0.23,0,1
10.6,13.1,89.0,0.0,0.086,0.086,0.086,1,0
17.9,18.2,78.0,0.0,0.247,0.246,0.245,0,0
13.2,12.8,89.0,0.0,0.332,0.332,0.332,0,0
19.0,13.6,57.0,0.0,0.238,0.238,0.237,1,1
9.2,9.0,60.0,0.0,0.406,0.405,0.405,0,0
14.2,13.7,93.0,0.0,0.43,0.43,0.43,1,1
16.9,15.2,77.0,0.0,0.423,0.423,0.423,1,0
10.2,9.5,75.0,0.0,0.366,0.367,0.367,1,1
17.8,21.8,81.0,0.0,0.119,0.118,0.118,1,0
12.4,13.0,88.0,0.0,0.091,0.091,0.091,0,1
12.6,13.1,87.0,0.0,0.077,0.077,0.077,1,0
18.1,25.5,76.0,0.0,0.063,0.062,0.063,0,0
15.3,18.3,89.0,0.0,0.055,0.055,0.054,0,0
12.7,11.9,93.0,0.0,0.218,0.218,0.218,0,0
15.7,18.2,97.0,0.0,0.14,0.14,0.14,1,1
14.2,12.4,88.0,0.0,0.265,0.265,0.265,1,0
7.9,10.3,99.0,0.0,0.306,0.306,0.305,0,0
15.4,20.4,84.0,0.0,0.063,0.063,0.063,0,0
14.4,16.7,93.0,0.0,0.088,0.088,0.088,0,1
13.5,12.7,83.0,0.0,0.333,0.333,0.333,1,1
14.3,17.7,96.0,0.0,0.053,0.053,0.053,0,0
10.9,11.0,87.0,0.0,0.1,0.1,0.1,1,0
11.5,10.0,73.0,0.0,0.366,0.366,0.366,1,1
17.8,21.9,76.0,0.0,0.097,0.097,0.098,0,0
8.7,9.1,68.0,0.0,0.405,0.406,0.405,1,0
10.2,10.8,94.0,0.0,0.355,0.355,0.355,0,0
17.0,18.4,66.0,0.0,0.085,0.085,0.084,0,0
8.2,9.0,68.0,0.0,0.287,0.287,0.287,1,0
13.3,14.0,92.0,0.0,0.078,0.078,0.078,0,0
14.9,17.2,88.0,0.0,0.062,0.062,0.062,1,1
14.4,15.1,100.0,0.0,0.194,0.194,0.194,1,0
18.1,19.4,85.0,0.0,0.109,0.109,0.108,0,0
17.5,16.7,79.0,0.0,0.344,0.343,0.342,1,1
14.9,14.4,98.0,0.0,0.431,0.429,0.428,0,1
16.7,19.6,84.0,0.0,0.056,0.056,0.056,1,1
10.7,11.8,92.0,0.0,0.081,0.081,0.08,1,1
12.6,12.2,89.0,0.0,0.226,0.226,0.226,1,1
15.0,15.3,75.0,0.0,0.088,0.088,0.088,1,0
9.6,10.3,98.0,0.0,0.229,0.229,0.229,1,0
7.5,9.5,75.0,0.0,0.323,0.323,0.322,0,1
16.4,21.0,65.0,0.0,0.081,0.081,0.081,0,1
16.0,15.1,94.0,0.0,0.162,0.162,0.162,1,0
18.6,20.9,75.0,0.0,0.245,0.243,0.242,0,0
15.8,13.4,83.0,0.0,0.277,0.277,0.277,1,1
14.1,16.5,100.0,0.0,0.118,0.118,0.118,1,0
12.5,16.3,87.0,0.0,0.057,0.057,0.057,1,1
21.7,15.7,41.0,0.0,0.36,0.359,0.359,0,0
16.9,16.0,75.0,0.0,0.427,0.427,0.426,0,0
12.0,9.6,66.0,0.0,0.255,0.255,0.256,1,0
17.8,24.4,86.0,0.0,0.113,0.113,0.113,1,0
17.8,15.9,74.0,0.0,0.356,0.355,0.355,0,0
13.0,15.5,93.0,0.0,0.056,0.056,0.056,1,0
15.2,14.9,94.0,1.8,0.422,0.424,0.424,1,1
8.9,9.7,84.0,0.0,0.24,0.241,0.24,0,1
13.7,15.9,85.0,0.0,0.085,0.085,0.085,1,1
17.5,17.3,80.0,0.0,0.319,0.319,0.319,0,0
14.8,16.7,100.0,0.0,0.14,0.14,0.14,1,0
10.6,10.8,91.0,0.0,0.23,0.23,0.23,0,0
11.0,11.8,61.0,0.0,0.407,0.408,0.408,1,1
16.0,17.1,82.0,0.0,0.229,0.229,0.229,0,1
15.5,14.9,73.0,0.0,0.226,0.226,0.224,0,1
14.3,12.0,87.0,0.0,0.239,0.238,0.238,1,0
11.4,13.1,85.0,0.0,0.061,0.062,0.061,1,0
15.3,17.1,99.0,0.0,0.14,0.14,0.14,0,0
21.7,18.8,69.0,0.0,0.091,0.091,0.091,0,0
16.7,22.1,80.0,0.0,0.062,0.062,0.062,0,0
16.0,15.6,95.0,0.0,0.162,0.162,0.162,1,0
10.7,10.8,55.0,0.0,0.325,0.324,0.324,1,1
18.7,26.6,75.0,0.0,0.051,0.052,0.052,0,0
13.1,15.2,90.0,0.0,0.08,0.079,0.079,1,1
17.5,21.5,90.0,0.0,0.139,0.138,0.137,0,0
16.0,17.2,95.0,1.5,0.108,0.108,0.109,1,1
20.7,16.4,54.0,0.0,0.366,0.365,0.365,0,1
13.8,13.0,90.0,0.0,0.344,0.344,0.345,1,0
18.7,24.1,70.0,0.0,0.086,0.086,0.086,0,0
4.0,6.7,84.0,0.0,0.406,0.406,0.406,1,1
18.6,19.5,80.0,0.0,0.095,0.095,0.094,0,1
19.0,16.3,64.0,0.0,0.277,0.276,0.274,0,0
18.1,25.9,66.0,0.0,0.07,0.07,0.07,0,1
7.9,8.7,86.0,0.0,0.357,0.357,0.357,1,0
11.6,10.4,88.0,0.0,0.309,0.309,0.309,1,0
16.0,16.3,83.0,0.0,0.067,0.067,0.068,1,1
18.8,18.7,80.0,0.0,0.162,0.162,0.162,0,1
15.3,14.9,95.0,0.0,0.12,0.12,0.12,0,0
11.4,12.8,98.0,0.0,0.12,0.12,0.12,0,0
14.8,17.9,71.0,0.0,0.081,0.081,0.08,0,1
16.5,14.8,41.0,0.0,0.417,0.415,0.414,0,1
14.0,13.7,96.0,0.3,0.338,0.338,0.338,0,1
17.0,16.7,87.0,0.0,0.238,0.238,0.238,0,0
15.2,16.8,71.0,0.0,0.101,0.101,0.101,0,1
14.4,15.1,92.0,0.0,0.095,0.095,0.095,0,0
15.7,19.2,88.0,0.0,0.088,0.088,0.088,1,0
12.8,12.9,95.0,0.0,0.186,0.186,0.186,1,0
12.2,12.6,83.0,0.0,0.085,0.085,0.085,0,1
4.6,6.5,75.0,0.0,0.319,0.319,0.319,0,1
15.1,17.4,95.0,0.0,0.052,0.052,0.052,0,1
14.7,14.2,92.0,0.0,0.21,0.21,0.21,1,0
4.9,6.7,80.0,0.0,0.386,0.386,0.386,1,1
8.3,10.2,83.0,0.0,0.079,0.079,0.079,1,1
20.9,12.9,48.0,0.0,0.265,0.265,0.264,0,1
17.1,21.3,81.0,0.0,0.088,0.088,0.087,0,1
9.8,10.0,85.0,0.0,0.346,0.346,0.346,0,0
13.6,16.9,92.0,0.0,0.059,0.059,0.059,0,0
14.9,17.1,99.0,0.0,0.135,0.135,0.135,1,0
15.0,15.9,100.0,0.2,0.143,0.143,0.143,1,1
8.9,9.0,78.0,0.0,0.395,0.396,0.396,1,1
15.6,17.9,97.0,0.0,0.128,0.128,0.127,1,0
17.5,26.9,74.0,0.0,0.059,0.06,0.059,1,1
15.3,17.2,100.0,0.0,0.14,0.14,0.14,0,1
19.0,16.3,68.0,0.0,0.23,0.23,0.23,0,0
16.1,15.8,93.0,0.0,0.153,0.153,0.153,1,1
13.8,16.0,94.0,0.0,0.054,0.054,0.054,0,0
20.8,17.7,57.0,0.0,0.237,0.236,0.235,0,0
12.2,14.2,88.0,0.0,0.077,0.077,0.077,0,1
14.1,14.2,77.0,0.0,0.297,0.296,0.295,1,0
16.0,14.8,91.0,0.0,0.172,0.172,0.172,0,0
19.4,27.3,72.0,0.0,0.085,0.085,0.085,1,1
13.4,14.8,70.0,0.0,0.101,0.101,0.101,1,1
16.6,17.4,62.0,0.0,0.248,0.246,0.244,1,1
13.1,12.7,82.0,0.0,0.225,0.225,0.225,1,1
16.5,19.4,90.0,0.0,0.127,0.127,0.126,0,0
14.1,12.7,93.0,0.0,0.238,0.239,0.238,0,0
18.8,25.6,64.0,0.0,0.053,0.052,0.053,0,1
13.8,13.6,76.0,0.0,0.22,0.22,0.22,1,1
11.1,8.8,77.0,0.0,0.377,0.377,0.377,1,1
18.2,20.0,78.0,0.0,0.081,0.081,0.081,0,0
14.4,14.1,77.0,0.0,0.22,0.221,0.221,0,1
15.7,17.3,91.0,0.0,0.109,0.109,0.109,1,0
9.5,11.4,88.0,0.0,0.086,0.086,0.086,0,1
12.9,12.6,87.0,0.0,0.225,0.225,0.225,1,1
15.7,14.2,84.0,0.5,0.416,0.416,0.417,0,0
12.5,16.3,87.0,0.0,0.057,0.057,0.057,1,0
12.2,9.9,34.0,0.0,0.413,0.413,0.414,1,0
13.3,15.0,84.0,0.0,0.085,0.085,0.085,0,1
14.3,16.5,93.0,0.0,0.06,0.06,0.06,0,0
17.7,21.3,72.0,0.0,0.092,0.092,0.091,1,0
7.8,8.8,83.0,0.0,0.346,0.346,0.346,1,1
13.9,14.4,97.0,0.0,0.24,0.24,0.239,0,0
8.9,10.9,99.0,0.0,0.306,0.305,0.305,0,0
13.3,13.6,99.0,0.0,0.152,0.152,0.152,1,1
19.9,14.3,50.0,0.0,0.359,0.359,0.359,0,0
14.2,16.8,100.0,0.0,0.118,0.118,0.118,0,0
14.4,20.6,98.0,0.0,0.063,0.063,0.063,0,0
19.1,18.9,75.0,0.0,0.346,0.345,0.344,0,1
15.0,17.6,86.0,0.0,0.062,0.062,0.062,0,1
11.9,13.4,94.0,0.0,0.062,0.062,0.062,0,0
7.8,9.3,74.0,0.0,0.108,0.108,0.108,0,0
10.0,10.4,96.0,0.0,0.312,0.312,0.312,0,0
8.1,9.9,98.0,0.0,0.236,0.236,0.236,1,1
17.8,19.1,63.0,0.0,0.103,0.103,0.103,1,0
19.2,30.2,67.0,0.0,0.062,0.062,0.062,0,0
13.0,13.0,63.0,0.0,0.084,0.083,0.083,1,0
5.8,7.5,66.0,0.0,0.415,0.415,0.415,0,1
13.6,14.3,98.0,0.0,0.121,0.121,0.121,1,1
8.6,8.9,73.0,0.0,0.239,0.239,0.239,1,0
18.1,27.3,64.0,0.0,0.058,0.058,0.058,0,0
17.5,23.4,82.0,0.0,0.094,0.095,0.097,0,0
14.6,12.8,74.0,0.0,0.321,0.321,0.32,1,1
9.0,10.9,81.0,0.0,0.292,0.292,0.292,0,0
15.7,17.6,84.0,0.0,0.082,0.082,0.082,1,1
28.4,23.7,35.0,0.0,0.177,0.175,0.173,0,0
19.5,31.7,75.0,0.0,0.054,0.054,0.054,0,1
11.2,11.7,98.0,0.0,0.338,0.338,0.338,1,1
17.4,14.9,80.0,0.3,0.228,0.227,0.227,1,1
14.4,14.4,72.0,0.0,0.252,0.251,0.251,1,1
11.9,13.4,94.0,0.0,0.062,0.062,0.062,0,1
15.1,14.3,91.0,0.0,0.339,0.338,0.338,0,1
20.0,19.3,73.0,0.0,0.221,0.22,0.219,1,0
10.2,9.6,65.0,0.0,0.255,0.255,0.255,0,1
14.5,15.0,100.0,0.0,0.194,0.194,0.194,1,0
13.8,14.7,84.0,0.0,0.237,0.237,0.237,0,1
19.2,26.9,67.0,0.0,0.057,0.057,0.057,1,1
9.2,11.3,99.0,0.0,0.062,0.062,0.062,1,1
15.0,14.4,94.0,0.0,0.162,0.162,0.162,0,0
14.4,15.0,94.0,0.0,0.098,0.098,0.098,0,0
25.0,24.4,50.0,0.0,0.166,0.164,0.163,1,1
15.8,14.0,46.0,0.0,0.419,0.417,0.415,0,1
16.8,14.5,65.0,0.0,0.082,0.083,0.082,0,1
17.2,23.1,90.0,0.0,0.053,0.053,0.053,1,1
18.8,21.9,73.0,0.0,0.09,0.09,0.09,1,1
13.1,11.0,79.0,0.0,0.356,0.356,0.356,0,0
18.4,20.6,74.0,0.0,0.243,0.242,0.24,0,0
17.1,18.6,65.0,0.0,0.062,0.062,0.061,1,0
3.4,6.5,85.0,0.0,0.406,0.406,0.406,1,1
15.5,19.0,86.0,0.0,0.058,0.059,0.059,1,1
18.2,26.8,61.0,0.0,0.082,0.081,0.081,1,1
14.1,14.5,97.0,0.0,0.43,0.43,0.43,1,0
6.2,7.7,84.0,0.0,0.387,0.387,0.387,1,1
17.1,26.5,81.0,0.0,0.053,0.053,0.053,1,0
13.6,16.6,97.0,0.0,0.052,0.052,0.052,1,1
18.2,19.2,71.0,0.0,0.316,0.314,0.313,1,0
12.5,12.9,99.0,0.0,0.194,0.194,0.194,1,1
18.7,24.1,70.0,0.0,0.086,0.086,0.086,1,0
25.0,24.4,50.0,0.0,0.166,0.164,0.163,0,0
14.1,14.1,73.0,0.0,0.091,0.091,0.091,0,0
5.1,7.4,72.0,0.0,0.415,0.416,0.415,0,0
7.1,8.7,94.0,0.0,0.27,0.271,0.271,1,1
15.6,15.1,91.0,0.6,0.422,0.422,0.424,0,1
4.4,7.2,84.0,0.0,0.398,0.398,0.398,0,1
14.4,16.9,100.0,0.0,0.118,0.118,0.118,0,1
19.1,18.9,61.0,0.0,0.095,0.095,0.095,0,0
16.1,10.4,60.0,0.0,0.386,0.385,0.385,1,0
21.5,16.1,44.0,0.0,0.369,0.367,0.366,0,0
18.8,26.2,74.0,0.0,0.052,0.052,0.052,0,0
16.8,14.4,79.0,0.0,0.229,0.23,0.23,0,0
9.3,11.7,93.0,0.0,0.068,0.067,0.067,1,0
16.0,17.4,88.0,0.0,0.194,0.194,0.194,0,0
13.6,12.9,87.0,0.0,0.332,0.332,0.332,1,1
13.6,13.0,84.0,0.0,0.225,0.225,0.225,1,0
16.7,22.1,80.0,0.0,0.062,0.062,0.062,1,0
10.1,11.7,95.0,0.0,0.087,0.087,0.087,1,1
14.9,14.3,88.0,0.0,0.255,0.256,0.257,0,0
18.0,13.8,73.0,0.0,0.25,0.25,0.249,0,1
11.3,10.7,79.0,0.0,0.36,0.36,0.361,1,1
14.9,17.1,89.0,0.0,0.062,0.062,0.062,0,1
21.4,18.3,48.0,0.0,0.254,0.252,0.251,1,1
17.8,23.6,82.0,0.0,0.131,0.13,0.13,0,1
15.2,16.7,97.0,0.0,0.114,0.116,0.117,1,1
16.5,16.2,89.0,0.0,0.162,0.162,0.162,1,1
15.4,18.5,75.0,0.0,0.086,0.085,0.085,0,1
14.2,16.6,93.0,0.0,0.065,0.065,0.064,0,0
15.8,15.1,83.0,0.0,0.201,0.201,0.201,1,1
11.3,10.1,75.0,0.0,0.293,0.293,0.293,1,0
11.8,11.1,93.0,0.0,0.271,0.271,0.271,0,1
11.7,12.6,91.0,0.0,0.061,0.061,0.061,0,0
16.8,16.3,75.0,0.0,0.427,0.426,0.425,1,1
15.9,17.7,78.0,0.0,0.085,0.085,0.085,0,1
18.4,21.7,76.0,0.0,0.11,0.11,0.11,0,1
20.6,22.2,48.0,0.0,0.061,0.061,0.061,0,0
9.2,9.4,80.0,0.0,0.352,0.351,0.351,1,1
14.6,13.3,81.0,0.0,0.331,0.331,0.332,1,1
14.5,16.7,87.0,0.0,0.074,0.074,0.074,1,1
12.9,16.2,96.0,0.0,0.057,0.057,0.057,1,0
16.2,15.3,74.0,0.0,0.331,0.331,0.33,1,0
18.6,27.7,69.0,0.0,0.052,0.053,0.052,1,0
16.4,18.4,83.0,0.0,0.056,0.055,0.055,0,0
13.8,16.1,99.0,0.0,0.115,0.115,0.115,1,1
16.9,15.8,77.0,0.0,0.091,0.09,0.09,1,0
11.0,11.4,96.0,0.0,0.345,0.345,0.345,0,0
8.3,9.0,68.0,0.0,0.323,0.323,0.323,0,1
17.1,11.6,64.0,0.0,0.357,0.356,0.356,1,1
14.4,16.7,100.0,0.0,0.128,0.128,0.128,0,1
16.2,21.5,78.0,0.0,0.064,0.064,0.064,1,1
16.5,16.2,89.0,0.0,0.162,0.162,0.162,0,1
16.8,23.1,80.0,0.0,0.063,0.063,0.064,0,0
13.2,11.2,55.0,0.0,0.422,0.422,0.422,0,0
14.5,15.8,93.0,0.0,0.115,0.115,0.116,1,1
14.9,15.8,93.0,0.0,0.09,0.09,0.09,1,0
20.3,13.3,43.0,0.2,0.255,0.255,0.254,0,0
16.0,14.1,88.0,0.0,0.326,0.326,0.326,1,1
12.8,12.6,83.0,0.0,0.226,0.226,0.226,0,1
13.5,9.4,51.0,0.0,0.264,0.264,0.263,1,1
14.5,14.9,93.0,0.0,0.186,0.186,0.186,0,0
16.3,14.4,77.0,0.0,0.095,0.095,0.095,1,1
13.6,15.5,72.0,0.0,0.07,0.07,0.069,1,0
9.4,10.7,96.0,0.0,0.237,0.236,0.236,0,1
14.0,12.9,77.0,0.0,0.363,0.36,0.36,1,1
15.2,17.8,98.0,0.0,0.133,0.133,0.133,0,0
14.3,11.6,77.0,0.0,0.385,0.384,0.383,1,1
16.8,17.8,84.0,0.0,0.223,0.222,0.222,1,1
13.3,11.8,83.0,0.0,0.25,0.25,0.25,0,1
10.8,10.6,61.0,0.0,0.338,0.338,0.336,0,1
9.5,9.2,75.0,0.0,0.265,0.265,0.265,0,1
10.6,11.2,81.0,0.0,0.347,0.345,0.345,0,0
13.8,14.6,98.0,0.0,0.201,0.201,0.201,1,0
14.4,11.8,69.0,0.0,0.36,0.361,0.361,1,1
11.8,11.9,96.0,0.0,0.349,0.349,0.349,0,0
10.8,13.0,89.0,0.0,0.077,0.077,0.077,1,0
16.6,17.2,79.0,0.0,0.333,0.331,0.331,1,1
16.4,14.7,87.0,0.0,0.225,0.225,0.225,0,1
14.7,19.3,77.0,0.0,0.07,0.07,0.07,0,1
17.9,22.5,81.0,0.0,0.13,0.129,0.129,0,1
17.8,23.0,76.0,0.0,0.056,0.056,0.056,1,1
16.6,15.3,66.0,0.0,0.32,0.32,0.319,0,0
10.6,10.0,67.0,0.0,0.264,0.264,0.264,0,1
21.2,17.5,45.0,0.0,0.306,0.304,0.303,1,0
17.6,24.5,61.0,0.0,0.082,0.082,0.082,0,0
11.4,12.1,86.0,0.0,0.119,0.118,0.118,1,0
14.9,13.7,62.0,0.0,0.096,0.096,0.096,1,0
13.1,15.6,88.0,0.0,0.053,0.052,0.052,0,1
18.2,19.9,78.0,0.0,0.11,0.109,0.109,1,1
12.6,11.4,74.0,0.0,0.422,0.422,0.423,1,0
13.2,12.8,89.0,0.0,0.332,0.332,0.332,0,1
7.2,8.9,90.0,0.0,0.361,0.361,0.362,1,0
6.9,7.6,76.0,0.0,0.31,0.31,0.31,1,1
16.3,20.9,83.0,0.0,0.074,0.074,0.073,0,1
16.8,18.1,75.0,0.0,0.093,0.093,0.093,1,0
17.8,29.1,78.0,0.0,0.053,0.053,0.053,0,0
11.8,11.5,78.0,0.0,0.102,0.102,0.102,0,0
13.3,14.4,94.0,0.0,0.055,0.055,0.055,0,1
14.0,11.6,50.0,0.0,0.422,0.422,0.421,0,1
10.1,11.0,94.0,0.0,0.236,0.237,0.236,1,0
22.0,20.9,47.0,0.0,0.101,0.101,0.1,1,1
15.1,20.2,77.0,0.0,0.057,0.057,0.057,1,0
18.5,23.8,77.0,0.0,0.088,0.088,0.088,0,0
8.2,9.8,77.0,0.0,0.322,0.321,0.321,0,0
15.6,17.9,97.0,0.0,0.128,0.128,0.127,0,0
12.2,9.9,34.0,0.0,0.413,0.413,0.414,0,0
16.3,17.5,93.0,0.0,0.108,0.108,0.108,1,1
11.6,12.0,76.0,0.0,0.294,0.293,0.292,1,0
14.4,13.3,89.0,0.0,0.219,0.219,0.219,0,1
12.3,11.4,91.0,0.0,0.278,0.278,0.278,0,0
17.7,25.0,70.0,0.0,0.072,0.072,0.072,1,0
15.2,13.6,89.0,0.0,0.312,0.312,0.311,0,0
20.2,19.6,78.0,0.0,0.162,0.162,0.162,0,0
16.9,25.6,81.0,0.0,0.053,0.053,0.053,0,0
21.1,17.7,48.0,0.0,0.286,0.284,0.285,1,1
9.1,9.0,76.0,0.0,0.367,0.367,0.367,1,0
21.5,16.4,34.0,0.0,0.352,0.351,0.35,0,0
12.8,17.6,100.0,0.0,0.063,0.062,0.063,1,1
9.6,11.8,94.0,0.0,0.079,0.079,0.079,1,0
15.6,17.7,69.0,0.0,0.101,0.101,0.101,1,0
14.2,12.5,62.0,0.0,0.25,0.25,0.25,1,1
15.9,15.8,70.0,0.0,0.091,0.091,0.091,0,1
13.6,15.2,82.0,0.0,0.085,0.085,0.085,0,1
12.6,14.1,92.0,0.0,0.072,0.072,0.072,1,0
12.8,13.1,96.0,0.0,0.321,0.321,0.321,0,0
9.9,9.1,75.0,0.0,0.367,0.367,0.367,0,0
15.8,22.6,84.0,0.0,0.055,0.055,0.055,0,1
15.2,16.9,85.0,0.0,0.076,0.076,0.076,1,1
11.7,14.4,98.0,0.0,0.063,0.063,0.063,1,0
9.1,8.9,77.0,0.0,0.294,0.294,0.293,0,0
8.8,8.5,80.0,0.0,0.286,0.286,0.286,0,1
17.3,13.3,37.0,0.0,0.3,0.299,0.299,1,0
19.4,15.1,42.0,0.0,0.25,0.25,0.25,1,0
15.9,16.9,63.0,0.0,0.057,0.057,0.057,0,0
15.7,17.6,91.0,0.0,0.109,0.109,0.109,1,1
9.5,10.3,97.0,0.0,0.312,0.312,0.312,1,1
17.1,22.0,76.0,0.0,0.061,0.061,0.061,0,1
14.5,12.1,56.0,0.0,0.411,0.41,0.409,1,0
19.0,23.8,75.0,0.0,0.087,0.087,0.087,1,0
16.5,16.2,89.0,0.0,0.162,0.162,0.162,1,0
13.8,12.6,89.0,0.0,0.345,0.345,0.345,0,0
6.6,7.8,83.0,0.0,0.314,0.314,0.314,0,0
10.6,11.8,96.0,0.0,0.306,0.306,0.306,0,0
13.5,10.6,87.0,0.0,0.24,0.24,0.24,1,1
15.8,11.9,62.0,0.0,0.277,0.277,0.276,1,1
12.4,11.8,97.0,0.0,0.351,0.351,0.35,0,1
10.6,11.8,96.0,0.0,0.076,0.075,0.075,1,0
9.7,10.7,71.0,0.0,0.108,0.108,0.108,1,0
19.4,26.9,71.0,0.0,0.063,0.063,0.063,1,1
13.9,14.4,97.0,0.0,0.24,0.24,0.239,1,0
12.3,13.1,89.0,0.0,0.088,0.088,0.088,0,0
5.4,7.0,81.0,0.0,0.378,0.378,0.377,1,1
12.7,13.0,92.0,0.0,0.305,0.306,0.306,1,1
18.3,17.2,49.0,0.0,0.286,0.284,0.281,0,1
11.1,13.3,93.0,0.0,0.062,0.062,0.062,0,0
17.6,18.3,91.0,0.0,0.144,0.144,0.144,0,1
15.2,17.4,68.0,0.0,0.071,0.071,0.071,1,1
18.5,29.7,67.0,0.0,0.058,0.059,0.059,1,1
15.9,16.6,70.0,0.0,0.224,0.223,0.223,1,1
16.7,15.1,67.0,0.0,0.324,0.323,0.321,1,0
6.3,8.1,83.0,0.0,0.398,0.399,0.399,1,1
15.2,13.7,88.0,0.0,0.424,0.424,0.423,0,0
11.3,12.3,87.0,0.0,0.079,0.079,0.079,1,0
11.3,11.6,93.0,0.0,0.345,0.345,0.345,1,1
9.5,9.5,83.0,0.0,0.361,0.361,0.361,1,1
18.0,23.4,82.0,0.0,0.119,0.119,0.118,1,1
17.9,25.9,66.0,0.0,0.069,0.069,0.069,0,1
14.1,17.2,96.0,0.0,0.072,0.072,0.072,1,0
5.6,7.3,81.0,0.0,0.387,0.386,0.386,1,1
15.3,15.2,83.0,0.0,0.261,0.26,0.259,1,1
15.4,19.1,92.0,0.0,0.064,0.064,0.064,1,0
14.6,14.0,78.0,0.0,0.091,0.091,0.09,0,0
13.2,14.4,88.0,0.0,0.082,0.082,0.081,1,1
14.1,14.6,88.0,0.0,0.24,0.24,0.24,1,1
16.3,13.1,88.0,0.0,0.228,0.228,0.227,1,0
12.9,16.8,94.0,0.0,0.059,0.059,0.059,1,1
18.3,24.4,72.0,0.0,0.061,0.061,0.061,0,1
7.8,8.2,84.0,0.0,0.387,0.387,0.387,1,1
13.9,15.1,85.0,0.0,0.077,0.077,0.077,1,1
18.6,18.6,82.0,0.0,0.268,0.267,0.266,1,1
13.9,18.4,89.0,0.0,0.06,0.059,0.059,0,1
12.2,12.6,83.0,0.0,0.085,0.085,0.085,1,0
5.3,7.7,87.0,0.0,0.386,0.386,0.386,0,1
15.2,18.4,87.0,0.0,0.075,0.074,0.074,1,0
15.7,13.6,56.0,0.0,0.397,0.395,0.395,1,0
11.1,10.1,74.0,0.0,0.277,0.277,0.277,0,1
14.6,16.9,100.0,0.0,0.128,0.128,0.128,1,0
12.2,11.3,59.0,0.0,0.25,0.25,0.25,1,1
11.1,12.6,91.0,0.0,0.423,0.423,0.424,1,0
17.6,27.2,67.0,0.0,0.079,0.079,0.079,1,1
8.1,8.5,83.0,0.0,0.387,0.387,0.387,0,1
15.1,17.9,96.0,0.0,0.133,0.133,0.133,0,0
15.1,15.4,91.0,0.0,0.097,0.097,0.097,1,1
15.6,17.9,97.0,0.0,0.128,0.128,0.127,1,1
17.8,23.7,77.0,0.0,0.062,0.062,0.063,1,1
14.3,16.8,93.0,0.0,0.062,0.062,0.062,0,1
12.0,10.2,77.0,0.0,0.352,0.352,0.351,0,0
11.3,11.8,83.0,0.0,0.091,0.091,0.091,1,1
8.8,10.3,81.0,0.0,0.1,0.1,0.1,1,0
13.9,16.6,93.0,0.0,0.063,0.063,0.063,1,1
15.5,16.2,81.0,0.0,0.239,0.239,0.239,1,1
19.5,26.0,75.0,0.0,0.095,0.095,0.094,0,1
23.6,22.2,58.0,0.0,0.169,0.167,0.166,0,1
21.6,19.2,62.0,0.0,0.332,0.331,0.331,1,0
11.0,10.5,90.0,0.0,0.278,0.278,0.278,0,1
17.9,23.0,78.0,0.0,0.095,0.097,0.097,0,0
16.6,16.7,75.0,0.0,0.425,0.425,0.425,0,0
12.9,13.6,83.0,0.0,0.081,0.081,0.081,0,0
15.4,18.9,82.0,0.0,0.075,0.075,0.074,0,1
11.8,11.8,93.0,0.0,0.339,0.339,0.338,0,0
15.0,18.4,89.0,0.0,0.054,0.054,0.054,0,0
14.5,16.6,96.0,0.0,0.126,0.127,0.127,1,0
17.9,24.8,77.0,0.0,0.054,0.054,0.054,1,1
17.8,22.5,73.0,0.0,0.087,0.087,0.087,0,1
10.6,11.8,96.0,0.0,0.076,0.075,0.075,1,1
11.7,10.0,69.0,0.0,0.239,0.239,0.239,0,1
8.0,10.0,98.0,0.0,0.305,0.306,0.306,0,0
14.8,17.9,71.0,0.0,0.081,0.081,0.08,1,0
12.9,16.4,94.0,0.0,0.057,0.057,0.057,0,1
14.4,15.1,100.0,0.0,0.194,0.194,0.194,0,0
8.1,9.3,95.0,0.0,0.271,0.271,0.271,1,1
8.5,9.1,84.0,0.0,0.265,0.265,0.265,0,1
14.1,18.9,93.0,0.0,0.053,0.053,0.053,0,1
10.5,10.1,91.0,0.0,0.341,0.341,0.341,0,0
19.3,19.8,81.0,0.0,0.097,0.097,0.097,0,1
10.2,11.0,95.0,0.0,0.335,0.336,0.335,1,0
